settled_x,settled_y,settled_z,target_error_xy_m,target_x_error_m,target_y_error_m,radial_distance_m,support_overlap,support_contact_count,support_balance_error_m,bearing_pressure_proxy,placed_disturbance_xy_m,velocity_inf_norm_after_place,height_gain_m,candidate_id,candidate_score,placed_x,placed_y,placed_z,quat_w,quat_x,quat_y,quat_z,assignment_fallback_attempt,assignment_candidate_count,assignment_candidate_rock_index,assignment_selected_primary,gravity,trial,strategy,target_name,rock_index,slot_id,course,role,target_x,target_y,cluster_label,source_kind,assignment_tried_count,best_rejected_rock_index,best_rejected_score,placement_skipped,skip_reason
0.03182184591376689,-0.022816527604671687,0.15050241584414215,0.03961116411727677,0.027178154086233107,0.02881652760467169,0.039156401894125406,0.6982493636944311,2.0,0.014253708840530465,2.2651691671704914,0.003437848473798418,0.10143958976137293,0.06403012629390697,3,-1.2701234376517079,0.06477269022261355,0.0052871707945663406,0.26689148811058805,0.48144844985336854,-0.009524474586547376,0.009260987599110043,0.8763737265723613,0,6,412,1,earth,0,wall_bonded,single_face_wall_4course_v1,412,10,1,middle,0.059,0.006,compact_block_clast_4,compact_block_clast,,,,,
0.25195117337431566,0.09639829552819891,0.05113201554554948,0.11742883046590523,0.07495117337431567,0.0903982955281989,0.26976290542889036,0.0,0.0,0.15488205534392424,29.53813460464931,0.006272689223709388,0.16264104990129868,-0.027549013120820975,5,1.5534483449908862,0.16452516623462557,0.007440928155408094,0.2746827489944528,-0.8054384897406001,-0.030595375611232323,0.016876592851055697,0.5916484960255782,0,6,352,1,earth,0,wall_bonded,single_face_wall_4course_v1,-1,11,1,middle,0.177,0.006,skipped,skipped,6,352,1.5534483449908862,1,assignment_gate_no_feasible_fallback
0.25665960181711905,-0.009898530657019934,0.05519836354671698,0.04150601655030343,0.03834039818288093,0.015898530657019933,0.2568504080473497,0.047781675658749134,0.0,0.02188814025133097,27.799242551675295,0.006105262003304468,0.16483768810829105,-0.02894720046582,5,0.7736629149294401,0.30217657339119125,0.005834328459360251,0.26921821364828624,0.32126752779368833,0.03364603559596587,0.026644085713389498,0.9460154399218357,3,6,147,0,earth,0,wall_bonded,single_face_wall_4course_v1,-1,12,1,middle,0.295,0.006,skipped,skipped,6,147,0.7736629149294401,1,assignment_gate_no_feasible_fallback
-0.3077572890313702,-0.002161915029749469,0.2745072104432352,0.013322136452866003,0.01275728903137019,0.0038380849702505312,0.30776488238350747,0.8225690645176839,3.0,0.020846931901093334,2.152283017565894,0.005615859462253498,0.3943448714497873,0.11185035935590859,2,-0.9255883928055052,-0.3083179352298357,-0.005226755772889659,0.35419488660017906,0.7205156364836146,-0.04920784890123825,0.014706728917435897,0.6915341765333611,0,6,248,1,earth,0,wall_bonded,single_face_wall_4course_v1,248,13,2,middle,-0.295,-0.006,compact_block_clast,course_block_clast,,,,,
-0.1871904594231422,-0.01483989173207777,0.21309704615921005,0.013490335395740337,0.0101904594231422,0.00883989173207777,0.18777776888030923,0.8233357282768619,3.0,0.014558336476105545,2.0626531968057034,0.007470958605346669,0.1591193150114511,0.04379199327948191,4,-1.6319652097374928,-0.17713115170653299,-0.004381565431861985,0.3475466848077775,0.6665157956086449,-0.03961120752283629,-0.012991186998582916,0.7443244423657777,0,6,415,1,earth,0,wall_bonded,single_face_wall_4course_v1,415,14,2,middle,-0.177,-0.006,compact_block_clast_4,equant_clast,,,,,
-0.04172581115954953,0.011860954003889522,0.21479163294999798,0.024847762032517148,0.01727418884045047,0.017860954003889522,0.04337886059827725,0.660828278410976,3.0,0.030187082588864416,2.4504484541856044,0.006124845596517185,0.274912077714973,0.06211350829234996,5,-0.7318921929261663,-0.06058652339093647,-0.00476023095901779,0.32874590559098915,0.6875852865052032,0.009571244078867206,-0.04663858030105623,0.7245410325825877,0,6,283,1,earth,0,wall_bonded,single_face_wall_4course_v1,283,15,2,middle,-0.059,-0.006,compact_block_clast_4,equant_clast,,,,,
0.24450693089534015,0.020661175205323606,0.05255105301469913,0.18741301895422707,0.18550693089534015,0.026661175205323608,0.24537832711289667,0.027032647545002786,0.0,0.2031223042942091,24.12546138174835,0.12527224385506092,0.20255987731096317,-0.09938032922447224,0,2.257335264119353,0.059,-0.006,0.3294926480094658,-0.3707073470502334,-0.009338602604834299,0.0010857420805425065,0.9287021452050713,1,6,211,0,earth,0,wall_bonded,single_face_wall_4course_v1,-1,16,2,middle,0.059,-0.006,skipped,skipped,6,211,2.257335264119353,1,assignment_gate_no_feasible_fallback
0.2680737133704978,0.0036983921915895797,0.0618611104132223,0.091588646011356,0.0910737133704978,0.00969839219158958,0.2680992239918844,0.016217578421052092,0.0,0.19148429167654638,26.74250929505057,0.013630405572557637,0.22818176237455012,-0.09088699407118322,5,1.5382701717601617,0.17497831549361145,-0.0074852361497262055,0.32867592576423166,0.7783841875699127,-0.03452801972814635,0.040209833634877665,0.6255469939771395,5,6,39,0,earth,0,wall_bonded,single_face_wall_4course_v1,-1,17,2,middle,0.177,-0.006,skipped,skipped,6,39,1.5382701717601617,1,assignment_gate_no_feasible_fallback
0.2502208913297078,-0.02101186226910218,0.06096828477505857,0.04722842980760983,0.04477910867029217,0.01501186226910218,0.25110155876427603,0.1176199121637489,1.0,0.021209890052213735,10.72438830856971,0.013756904630715681,0.17475242776231176,-0.030352459917412894,2,0.697424140553236,0.2896435814424262,-0.0029342727628580787,0.26204303296835174,-0.8719420156666653,-0.04277014159685222,-0.0009060336347289227,0.48773662504059584,0,6,68,1,earth,0,wall_bonded,single_face_wall_4course_v1,68,18,2,middle,0.295,-0.006,compact_block_clast_4,course_block_clast,,,,,
-0.10158268662401879,0.07533847644417668,0.0879752704782639,0.1540905583355012,0.1344173133759812,0.07533847644417668,0.12647105698413125,0.134601704246479,1.0,0.16716072221863734,8.9745926025053,0.18560298846289372,1.1844162053731102,-0.19562357840339598,5,4.6791985405153484,-0.23160571670361335,0.00021007557321804337,0.45695360751766295,-0.7502145472117592,-0.005418123619966464,0.01864441531281648,0.6609093454218492,3,6,71,0,earth,0,wall_bonded,single_face_wall_4course_v1,-1,19,3,cap,-0.236,0.0,skipped,skipped,6,71,4.6791985405153484,1,assignment_gate_no_feasible_fallback
