index,source_kind,seed,volume,surface_area,bbox_x,bbox_y,bbox_z,elongation,flatness,sphericity,roughness,angularity,spike_score,compactness,stability_score,mass,major_face_count,largest_face_area_ratio,top3_face_area_ratio,face_area_entropy,normal_concentration,support_face_count,support_face_area_ratio,opposing_face_pair_count,opposing_face_area_ratio,face_planarity,support_plane_quality,cluster_id,cluster_label
22,equant_clast,1022925537,0.0011627432448043063,0.05748500584255822,0.15182153966350614,0.1360829474523932,0.12146409873800881,1.1156544042126872,1.1203553055287259,0.9302194758649781,0.07491326116425581,0.23199072221582143,0.15000000678796965,0.46333893320291447,1.3026467566974254,3.0231324364911965,8.0,0.06076916830776841,0.17565060790884685,0.9982763035857413,0.05051886791782985,1.0,0.06076916830776841,1.0,0.05283117014707789,0.9999999999999998,0.0810255577436912,8,multi_facet_clast_9
23,chock_clast,358289354,0.0002682719538398771,0.02168318832097129,0.07360057467938541,0.08305531054143642,0.08982244865241747,1.0814774885177862,1.1284600820474187,0.9277077064207887,0.0670304211415307,0.23266817520588923,0.1400000002266053,0.48858684581481654,1.2776180833140296,0.6975070799836804,7.0,0.07464611827216228,0.1919509987006804,0.9962723771378544,0.051191035001134214,1.0,0.07464611827216228,1.0,0.054514039769692865,1.0,0.09952815769621637,5,multi_facet_clast_6
24,bearing_block_clast,409448621,0.001118144856927944,0.05750286532939529,0.15489371999553903,0.1481902248238189,0.10193408909693777,1.0452357446632516,1.4537847557836345,0.9059968457606837,0.11327420018646489,0.2321249859790748,0.14000051726268392,0.4778870447385001,2.0014334783289036,2.907176628012654,9.0,0.06580169686946322,0.19166826100749168,0.996142144840609,0.05117625128781289,1.0,0.06580169686946322,3.0,0.06171313237304678,1.0,0.13160339373892643,7,multi_facet_clast_8
25,buttress_clast,873526563,0.0007756019474916729,0.04519841196858229,0.14061421496510174,0.12799664147760237,0.09404832172769914,1.0985773793893434,1.3609667788458235,0.9032061279448231,0.13068628585390765,0.23119969534560514,0.15000000131030866,0.45820522790148493,1.837860636945752,2.0165650634783496,8.0,0.0619089770508722,0.1804356401445899,0.9975607164791715,0.050733510111761936,1.0,0.0619089770508722,2.0,0.05419144432732435,1.0,0.10318162841812033,7,multi_facet_clast_8
26,bearing_block_clast,1060983742,0.0014514031057887412,0.06766456947833821,0.17797800584844115,0.13983929351550245,0.12315635934437422,1.272732444323388,1.1354614106810255,0.9161814625365627,0.11610534308858116,0.23233699848705103,0.14000000104599275,0.47351707944366145,1.5033613252868114,3.773648075050727,10.0,0.06007352387118672,0.17551741466945214,0.9976631115497537,0.05068342564985471,1.0,0.06007352387118672,3.0,0.05403757680520736,0.9999999999999998,0.1201470477423734,7,multi_facet_clast_8
27,course_block_clast,792037260,0.0008151193114330643,0.04538056696022102,0.1227894032338207,0.1180218908903817,0.1307722010076787,1.0650121066119753,1.0403951530302717,0.9298830440475592,0.07310075354109284,0.2316985033999301,0.1287189693484534,0.43011272547050083,1.071962304831353,2.1193102097259673,10.0,0.05524331878780269,0.16245423924853794,0.9994829589825781,0.05015386857672476,1.0,0.05524331878780269,2.0,0.05066345048441106,1.0,0.09207219797967114,8,multi_facet_clast_9
28,compact_block_clast,1747888751,0.0012405070811225339,0.05974001417051546,0.13779012369954396,0.13786421808391167,0.13693500337189046,1.0005377336370584,1.0062447168846314,0.9345839138937801,0.05383501841276502,0.23184577359220165,0.027880506115769643,0.47688659936849176,0.9468016367395389,3.225318410918588,10.0,0.05762438984949921,0.1691953630838501,0.9989558001806296,0.0503146737368175,1.0,0.05762438984949921,0.0,0.0,1.0,0.05762438984949921,6,multi_facet_clast_7
29,wall_block_clast,493925727,0.0009429274312958621,0.050290840998180944,0.1429711235433654,0.11536392150149036,0.12746334444114066,1.121664617935597,1.1048804754742494,0.9246571659676365,0.07938488750533962,0.23223658290233465,0.13000001763506464,0.44851257124676225,1.266118511878492,2.451611321369241,9.0,0.06214863005458309,0.1799023806634769,0.9972064706792401,0.050836061908777166,1.0,0.06214863005458309,2.0,0.0573664693033016,0.9999999999999999,0.1035810500909718,8,multi_facet_clast_9
30,tie_bridge_clast,1263598176,0.00041663833001770033,0.03015605235759535,0.13044130316371913,0.08838105533477915,0.07731735809847849,1.4758966462848822,1.1430946104264053,0.8945729949001422,0.16322631325776837,0.23426153084964368,0.13000000077859197,0.46742065952229717,1.7251866300856955,1.0832596580460208,12.0,0.06741265572385112,0.19108184954400767,0.9916160087691288,0.052316042342506024,1.0,0.06741265572385112,5.0,0.05752877901673787,1.0,0.13482531144770224,0,multi_facet_clast
31,course_block_clast,1250250427,0.00045064171137456374,0.03047507097642419,0.10898468630262131,0.0918049681363783,0.09344861506714376,1.1662525573473157,1.0179036817302065,0.9327394031878333,0.06480716269083034,0.2321670997405633,0.13000000036364923,0.48197760071694945,1.1271100006274475,1.1716684495738658,12.0,0.05587910055799099,0.16506213547573617,0.9988502696410403,0.05033513908812772,1.0,0.05587910055799099,3.0,0.05313363954439954,1.0000000000000002,0.111758201115982,9,multi_facet_clast_10
