gravity,trial,strategy,target_name,rock_index,slot_id,course,role,cluster_label,source_kind,failure_reason,target_error_xy_m,horizontal_drift_m,final_x,final_y,final_z,volume,roughness,angularity,spike_score,flatness,elongation,stability_score
earth,0,wall_bonded,single_face_wall_4course_v1,412,10,1,middle,compact_block_clast_4,compact_block_clast,missed_target,0.32171536678848023,0.0013495373721489608,0.3261578901025142,0.1852412870513356,0.05128939521058,0.0007477230755324303,0.06853770581880635,0.23167800109705744,0.06624605727328614,1.0296618756533533,1.075315057667409,1.061633790832252
earth,0,wall_bonded,single_face_wall_4course_v1,316,19,3,cap,compact_block_clast_4,compact_block_clast,missed_target+post_hold_drift,0.22725810788891762,0.1575733040318487,-0.3005917314993493,-0.21788564850206835,0.04060983953510338,0.00044896193158395554,0.06636207192776607,0.23161228182297927,0.055241986718381764,1.0605046736322548,1.0254246664127373,1.0762305745317409
