gravity,gravity_m_s2,trial,strategy,target_name,candidate_count,effective_steps_per_rock,effective_hold_steps,rock_count,skipped_slot_count,stable_count,failure_count,success,shape_success,visible_courses,target_rmse_xy_m,target_max_xy_error_m,structure_score,stack_height_m,max_horizontal_drift_m,max_radial_distance_m,wall_x_span_m,wall_y_span_m,wall_aspect_xy,wall_outlier_count,velocity_inf_norm,assignment_gate_used,assignment_probe_steps,moon_gate_strict,candidate_pose_ranker_used,candidate_pose_top_k,stone_fit_ranker_used,stone_fit_top_k,order,xml,state_path,assignment_plan_path,assignment_plan_used,assignment_gate_requested,assignment_fallbacks_requested,assignment_probe_steps_requested,moon_gate_strict_requested,candidate_pose_ranker_dir,candidate_pose_top_k_requested,stone_fit_ranker_dir,stone_fit_top_k_requested,role_screening_path
earth,9.80665,0,wall_bonded,single_face_wall_4course_v1,6,520,1600,17,7,15,2,0,0,4,0.12487816970383192,0.32171536678848023,1.1732245397102536,0.289015317110703,0.1575733040318487,0.3759526481332154,0.7188112547222232,0.40312693555340395,1.7830891248570493,2.0,0.159308348386837,1,0,1,0,0,0,0,379 036 000 290 229 364 044 197 412 147 039 415 008 280 316 211 148,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260619_closed_loop_wall4_baseline_full6_v1\mjcf\single_face_wall_4course_v1_wall_bonded_earth_trial_00.xml,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260619_closed_loop_wall4_baseline_full6_v1\states\single_face_wall_4course_v1_wall_bonded_earth_trial_00.npz,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260618_targeted_rock_catalog_wall_statics_v1\assignment_plan_single_face_wall_4course_v1.csv,1,1,5,0,1,,0,,0,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260618_targeted_rock_catalog_wall_statics_v1\role_screening.csv
